case_id,sampling_bucket,sampling_rationale,conversation_json,customer_text,account_tier,suggested_intent_for_navigation_only,human_intent,human_requested_action,human_routing_mode,human_routing_reason,acceptable_evidence_ids,reference_answer,quality_notes,annotator_id,review_status
1220411,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1220412"", ""author_id"": ""406333"", ""text"": ""@AppleSupport I use VoiceOver and when reading books on iBooks the pages keep repeating themselves what should I do?"", ""created_at"": ""2017-11-25T19:31:09+00:00""}, {""tweet_id"": ""1220410"", ""author_id"": ""AppleSupport"", ""text"": ""@406333 We know how important the VoiceOver feature is and we're happy to help. What's the iOS version you're currently using? This is located in Settings &gt; General &gt; About. Have you tried any actions such as restarting your device or closing and reopening iBooks?"", ""created_at"": ""2017-11-25T19:41:00+00:00""}, {""tweet_id"": ""1220411"", ""author_id"": ""406333"", ""text"": ""@AppleSupport hi version 10.3.3 and I have tried starting and restarting et cetera but it hasn't worked.... thanks for prompt reply!"", ""created_at"": ""2017-11-25T19:48:52+00:00""}]",@AppleSupport hi version 10.3.3 and I have tried starting and restarting et cetera but it hasn't worked.... thanks for prompt reply!,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
633865,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""633865"", ""author_id"": ""270251"", ""text"": ""Why I experience stutters, freezing apps and slow animations on a $1200 phone that was released 3 weeks ago is insane. Either fire Craig or figure something out. @116333 iOS 11 = Vista"", ""created_at"": ""2017-11-22T16:07:29+00:00""}]","Why I experience stutters, freezing apps and slow animations on a $1200 phone that was released 3 weeks ago is insane. Either fire Craig or figure something out. @116333 iOS 11 = Vista",STANDARD,UPDATE_FAILURE,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2309607,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2309607"", ""author_id"": ""669875"", ""text"": ""gettin real sick of not being able to use a fucking I️ @115858 I️ am annoyed."", ""created_at"": ""2017-11-13T02:50:45+00:00""}]",gettin real sick of not being able to use a fucking I️ @115858 I️ am annoyed.,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1393153,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1393153"", ""author_id"": ""444015"", ""text"": ""@AppleSupport you need a new version of ios 11 i can’t call people anymore"", ""created_at"": ""2017-10-16T16:20:14+00:00""}]",@AppleSupport you need a new version of ios 11 i can’t call people anymore,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
813351,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""813360"", ""author_id"": ""246797"", ""text"": ""Waiting for my iMac to open its reinstalled OS &amp; upgrade to High Sierra is like waiting for new Dr on Dr Who: not quite sure what'll emerge"", ""created_at"": ""2017-10-12T18:41:41+00:00""}, {""tweet_id"": ""813359"", ""author_id"": ""313814"", ""text"": ""@246797 Guarantee it won't be able to connect to BtInternet, whatever emerges ;) #fml"", ""created_at"": ""2017-10-12T18:47:53+00:00""}, {""tweet_id"": ""813357"", ""author_id"": ""246797"", ""text"": ""@313814 You're not kidding - er, @AppleSupport listen in - bloody thing has erased my BTinternet account from Mac Mail and it won't reinstall 🙄"", ""created_at"": ""2017-10-12T19:52:44+00:00""}, {""tweet_id"": ""813352"", ""author_id"": ""246797"", ""text"": ""@313814 @AppleSupport BT servers have seen the sign-in - had a notification email picked up on phone - but the iMac says it's \""offline\"", Why can't it just WORK 😡"", ""created_at"": ""2017-10-12T19:57:10+00:00""}, {""tweet_id"": ""813349"", ""author_id"": ""AppleSupport"", ""text"": ""@246797 We'd be happy to see how we can help. Let's see if Connection Doctor can tell us anything: https://t.co/sXmQQ4PjPz"", ""created_at"": ""2017-10-12T20:02:30+00:00""}, {""tweet_id"": ""813351"", ""author_id"": ""246797"", ""text"": ""@AppleSupport it says login to IMAP &amp; SMTP server failed. Yet that can't be true, because BT just emailed to say they'd detected \""new sign in on Mac OSX\"""", ""created_at"": ""2017-10-12T20:18:15+00:00""}]","@AppleSupport it says login to IMAP &amp; SMTP server failed. Yet that can't be true, because BT just emailed to say they'd detected ""new sign in on Mac OSX""",STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
1813731,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1813731"", ""author_id"": ""136786"", ""text"": ""@AppleSupport when are you going to release a fix for iOS11 battery drain! I lost 40% of my battery in 10 minutes taking 8 photos!!!!"", ""created_at"": ""2017-10-14T20:50:11+00:00""}]",@AppleSupport when are you going to release a fix for iOS11 battery drain! I lost 40% of my battery in 10 minutes taking 8 photos!!!!,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
1002038,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1002038"", ""author_id"": ""150888"", ""text"": ""My #iphone6 cannot stay charged since I updated it. Is this a way to force me to upgrade? @6126 @115858 @AppleSupport"", ""created_at"": ""2017-10-22T16:35:03+00:00""}]",My #iphone6 cannot stay charged since I updated it. Is this a way to force me to upgrade? @6126 @115858 @AppleSupport,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_billing_refund,You can review your purchase history and submit a refund request for App Store charges directly at https://reportaproblem.apple.com.,Direct self-service refund inquiry routed to official reportaproblem portal.,lead_adjudicator,APPROVED
537658,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""537658"", ""author_id"": ""244632"", ""text"": ""@AppleSupport Hi, my iphone keeps restarting every minute or so. What should I do? :("", ""created_at"": ""2017-12-02T03:59:26+00:00""}]","@AppleSupport Hi, my iphone keeps restarting every minute or so. What should I do? :(",STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1773696,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1773696"", ""author_id"": ""533077"", ""text"": ""just sliced my thumb on my broken iPhone screen, so I should probably sue @115858 right"", ""created_at"": ""2017-11-08T02:36:07+00:00""}]","just sliced my thumb on my broken iPhone screen, so I should probably sue @115858 right",STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2568553,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2568555"", ""author_id"": ""296718"", ""text"": ""@AppleSupport I’m Indonesian I really wanna buy iPhone X in Japan Can I get an iPhone without or free carrier and silent camera ?"", ""created_at"": ""2017-10-30T15:53:25+00:00""}, {""tweet_id"": ""2568552"", ""author_id"": ""AppleSupport"", ""text"": ""@296718 We’d like to get you in touch with our Apple Online Store team for further assistance: https://t.co/RmFSlCBcIE"", ""created_at"": ""2017-10-30T16:01:00+00:00""}, {""tweet_id"": ""2568553"", ""author_id"": ""296718"", ""text"": ""@AppleSupport Just like that https://t.co/WZ6rbTKOwY"", ""created_at"": ""2017-10-30T16:05:00+00:00""}]",@AppleSupport Just like that https://t.co/WZ6rbTKOwY,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
151515,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""151515"", ""author_id"": ""150603"", ""text"": ""@AppleSupport any ideas why my iPhone x won't verify the initial update when setting up the phone? I have been trying to do this for over 2 hours now...."", ""created_at"": ""2017-11-24T14:16:04+00:00""}]",@AppleSupport any ideas why my iPhone x won't verify the initial update when setting up the phone? I have been trying to do this for over 2 hours now....,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
1168940,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1168940"", ""author_id"": ""394963"", ""text"": ""@AppleSupport Help please! Your w/ site password page isn't working!"", ""created_at"": ""2017-10-15T11:00:16+00:00""}]",@AppleSupport Help please! Your w/ site password page isn't working!,STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
2005045,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2005045"", ""author_id"": ""592923"", ""text"": ""@AppleSupport hi my 8plus on 10.0.3 has abysmal battery life."", ""created_at"": ""2017-10-18T19:32:45+00:00""}]",@AppleSupport hi my 8plus on 10.0.3 has abysmal battery life.,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
2213588,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2213588"", ""author_id"": ""646908"", ""text"": ""@115858 @AppleSupport @115858 @115948 money has been debited by itune..don’t know why??..plz..refund it immediately https://t.co/94UCptJnsI"", ""created_at"": ""2017-10-19T14:03:16+00:00""}]",@115858 @AppleSupport @115858 @115948 money has been debited by itune..don’t know why??..plz..refund it immediately https://t.co/94UCptJnsI,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_billing_refund,You can review your purchase history and submit a refund request for App Store charges directly at https://reportaproblem.apple.com.,Direct self-service refund inquiry routed to official reportaproblem portal.,lead_adjudicator,APPROVED
865915,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""865915"", ""author_id"": ""325623"", ""text"": ""This new #iphone update ha ruined my phone, it keeps freezing and restarting!🤬 📱 #mad #Apple #technology #AppleUpdate @115858 @AppleSupport https://t.co/JMmx1UFPfq"", ""created_at"": ""2017-10-13T14:06:40+00:00""}]","This new #iphone update ha ruined my phone, it keeps freezing and restarting!🤬 📱 #mad #Apple #technology #AppleUpdate @115858 @AppleSupport https://t.co/JMmx1UFPfq",STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1802992,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1802992"", ""author_id"": ""541761"", ""text"": ""Dear @115858 @AppleSupport my iPhone charger caught on fire and it wasn’t even plugged into my phone! One more second and my sheets 😩😩"", ""created_at"": ""2017-10-13T12:05:24+00:00""}]",Dear @115858 @AppleSupport my iPhone charger caught on fire and it wasn’t even plugged into my phone! One more second and my sheets 😩😩,STANDARD,BATTERY_DRAIN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
